ibrand,model,top_speed_kmh,battery_capacity_kWh,battery_type,number_of_cells,torque_nm,efficiency_wh_per_km,range_km,acceleration_0_100_s,fast_charging_power_kw_dc,fast_charge_port,towing_capacity_kg,cargo_volume_l,seats,drivetrain,segment,length_mm,width_mm,height_mm,car_body_type,source_url
Abarth,500e Convertible,155,37.8,Lithium-ion,192,235,156,225,7.0,67,CCS,0,185,4,FWD,B - Compact,3673,1683,1518,Hatchback,https://ev-database.org/car/1904/Abarth-500e-Convertible
Abarth,500e Hatchback,155,37.8,Lithium-ion,192,235,149,225,7.0,67,CCS,0,185,4,FWD,B - Compact,3673,1683,1518,Hatchback,https://ev-database.org/car/1903/Abarth-500e-Hatchback
Abarth,500e Scorpionissima,155,42.2,Lithium-ion,,235,168,225,7.0,,CCS,,185,4,FWD,,3673,1683,1518,,https://ev-database.org/car/1790/Abarth-500e-Scorpionissima
Abarth,600e Scorpionissima,200,50.8,Lithium-ion,102,345,158,280,5.9,79,CCS,0,360,5,FWD,JB - Compact,4187,1779,1557,SUV,https://ev-database.org/car/3057/Abarth-600e-Scorpionissima
Abarth,600e Turismo,200,50.8,Lithium-ion,102,345,158,280,6.2,79,CCS,0,360,5,FWD,JB - Compact,4187,1779,1557,SUV,https://ev-database.org/car/3056/Abarth-600e-Turismo
Aiways,U5,150,60.0,Lithium-ion,,310,156,315,7.5,78,CCS,,496,5,FWD,JC - Medium,4680,1865,1700,SUV,https://ev-database.org/car/1678/Aiways-U5
Aiways,U6,160,60.0,Lithium-ion,,315,150,350,7.0,78,CCS,,472,5,FWD,JC - Medium,4805,1880,1641,SUV,https://ev-database.org/car/1766/Aiways-U6
Alfa Romeo,Romeo Junior Elettrica 54 kWh,150,50.8,Lithium-ion,102,260,128,320,9.0,85,CCS,0,400,5,FWD,JB - Compact,4173,1781,1532,SUV,https://ev-database.org/car/2184/Alfa-Romeo-Junior-Elettrica-54-kWh
Alfa Romeo,Romeo Junior Elettrica 54 kWh Veloce,200,50.8,Lithium-ion,102,345,164,310,6.0,85,CCS,0,400,5,FWD,JB - Compact,4173,1781,1505,SUV,https://ev-database.org/car/2185/Alfa-Romeo-Junior-Elettrica-54-kWh-Veloce
Alpine,A290 Electric 180 hp,160,52.0,Lithium-ion,184,285,138,310,7.4,70,CCS,500,326,5,FWD,B - Compact,3997,1823,1512,Hatchback,https://ev-database.org/car/2268/Alpine-A290-Electric-180-hp
Alpine,A290 Electric 220 hp,170,52.0,Lithium-ion,184,300,144,305,6.4,70,CCS,500,326,5,FWD,B - Compact,3997,1823,1512,Hatchback,https://ev-database.org/car/2269/Alpine-A290-Electric-220-hp
Alpine,A390 GT,200,94.0,Lithium-ion,,661,189,470,4.8,,CCS,,532,5,AWD,,4615,1885,1532,,https://ev-database.org/car/3390/Alpine-A390-GT
Alpine,A390 GTS,220,94.0,Lithium-ion,,824,189,470,3.9,,CCS,,532,5,AWD,,4615,1885,1532,,https://ev-database.org/car/3391/Alpine-A390-GTS
Audi,A6 Avant e tron,210,83.0,Lithium-ion,,435,163,465,6.0,,CCS,,502,5,RWD,,4928,1923,1455,,https://ev-database.org/car/3055/Audi-A6-Avant-e-tron
Audi,A6 Avant e tron performance,210,100.0,Lithium-ion,,565,165,575,5.4,,CCS,,502,5,RWD,,4928,1923,1455,,https://ev-database.org/car/2272/Audi-A6-Avant-e-tron-performance
Audi,A6 Avant e tron quattro,210,100.0,Lithium-ion,,855,169,560,4.5,,CCS,,502,5,AWD,,4928,1923,1455,,https://ev-database.org/car/3054/Audi-A6-Avant-e-tron-quattro
Audi,A6 Avant e-tron,210,75.8,Lithium-ion,150,435,146,465,6.0,150,CCS,2100,502,5,RWD,JE - Executive,4928,1923,1455,Station/Estate,https://ev-database.org/car/3055/Audi-A6-Avant-e-tron
Audi,A6 Avant e-tron performance,210,94.9,Lithium-ion,180,565,151,575,5.4,200,CCS,2100,502,5,RWD,JE - Executive,4928,1923,1455,Station/Estate,https://ev-database.org/car/2272/Audi-A6-Avant-e-tron-performance
Audi,A6 Avant e-tron quattro,210,94.9,Lithium-ion,180,855,157,560,4.5,200,CCS,2100,502,5,AWD,JE - Executive,4928,1923,1455,Station/Estate,https://ev-database.org/car/3054/Audi-A6-Avant-e-tron-quattro
Audi,A6 e tronI,,,Lithium-ion,,,,,,,CCS,,,5,,,,,,,
Audi,A6 Sportback e tron,210,83.0,Lithium-ion,,435,156,485,6.0,,CCS,,502,5,RWD,,4928,1923,1455,,https://ev-database.org/car/3053/Audi-A6-Sportback-e-tron
Audi,A6 Sportback e tron performance,210,100.0,Lithium-ion,,565,158,600,5.4,,CCS,,502,5,RWD,,4928,1923,1455,,https://ev-database.org/car/2270/Audi-A6-Sportback-e-tron-performance
Audi,A6 Sportback e tron quattro,210,100.0,Lithium-ion,,855,166,570,4.7,,CCS,,502,5,AWD,,4928,1923,1455,,https://ev-database.org/car/3052/Audi-A6-Sportback-e-tron-quattro
Audi,A6 Sportback e-tron,210,75.8,Lithium-ion,150,435,136,495,6.0,150,CCS,2100,502,5,RWD,JE - Executive,4928,1923,1455,Liftback Sedan,https://ev-database.org/car/3053/Audi-A6-Sportback-e-tron
Audi,A6 Sportback e-tron performance,210,94.9,Lithium-ion,180,565,141,610,5.4,200,CCS,2100,502,5,RWD,JE - Executive,4928,1923,1455,Liftback Sedan,https://ev-database.org/car/2270/Audi-A6-Sportback-e-tron-performance
Audi,A6 Sportback e-tron quattro,210,94.9,Lithium-ion,180,855,147,590,4.7,200,CCS,2100,502,5,AWD,JE - Executive,4928,1923,1455,Liftback Sedan,https://ev-database.org/car/3052/Audi-A6-Sportback-e-tron-quattro
Audi,e tron 50 quattro,190,71.0,Lithium-ion,,540,231,280,0,120,CCS,,660,5,AWD,,4901,1935,1616,,https://ev-database.org/car/1209/Audi-e-tron-50-quattro
Audi,e tron 55 quattro,200,95.0,Lithium-ion,,664,237,365,0,155,CCS,,660,5,AWD,,4901,1935,1616,,https://ev-database.org/car/1092/Audi-e-tron-55-quattro
Audi,e tron GT quattro,245,93.4,Lithium-ion,,640,202,420,4.1,,CCS,,405,4,AWD,,4990,1960,1410,,https://ev-database.org/car/1420/Audi-e-tron-GT-quattro
Audi,e tron GT RS,250,93.4,Lithium-ion,,830,210,405,0,268,CCS,,366,5,AWD,,4990,1960,1410,,https://ev-database.org/car/1153/Audi-e-tron-GT-RS
Audi,e tron GT RS performance,250,105.0,Lithium-ion,,1027,185,525,2.5,,CCS,,350,4,AWD,,4997,1964,1389,,https://ev-database.org/car/2221/Audi-e-tron-GT-RS-performance
Audi,e tron GT S,245,105.0,Lithium-ion,,740,180,540,3.4,,CCS,,405,4,AWD,,5004,1964,1394,,https://ev-database.org/car/2219/Audi-e-tron-GT-S
Audi,e tron GTFW,,,Lithium-ion,,,,,,,CCS,,,5,,,,,,,
Audi,e tron S,210,95.0,Lithium-ion,,973,270,320,0,155,CCS,,,5,,,,,,,https://ev-database.org/car/1271/Audi-e-tron-S
Audi,e tron S Sportback,210,95.0,Lithium-ion,,973,258,335,0,155,CCS,,615,5,AWD,,4902,1976,1615,,https://ev-database.org/car/1272/Audi-e-tron-S-Sportback
Audi,e tron Sportback 50 quattro,190,71.0,Lithium-ion,,540,219,295,0,120,CCS,,,5,,,,,,,https://ev-database.org/car/1247/Audi-e-tron-Sportback-50-quattro
Audi,e tron Sportback 55 quattro,200,95.0,Lithium-ion,,664,228,380,0,155,CCS,,,5,,,,,,,https://ev-database.org/car/1107/Audi-e-tron-Sportback-55-quattro
Audi,e tronGE,,,Lithium-ion,,,,,,,CCS,,,5,,,,,,,
Audi,e-tron GT quattro,245,97.0,Lithium-ion,396,625,169,540,4.0,281,CCS,0,405,4,AWD,F - Luxury,5004,1964,1394,Sedan,https://ev-database.org/car/3182/Audi-e-tron-GT-quattro
Audi,e-tron GT RS,250,97.0,Lithium-ion,396,865,184,525,2.8,281,CCS,0,350,4,AWD,F - Luxury,4997,1964,1389,Sedan,https://ev-database.org/car/2220/Audi-e-tron-GT-RS
Audi,e-tron GT RS performance,250,97.0,Lithium-ion,396,1027,182,525,2.5,281,CCS,0,350,4,AWD,F - Luxury,4997,1964,1389,Sedan,https://ev-database.org/car/2221/Audi-e-tron-GT-RS-performance
Audi,e-tron GT S,245,97.0,Lithium-ion,396,740,172,540,3.4,281,CCS,0,405,4,AWD,F - Luxury,5004,1964,1394,Sedan,https://ev-database.org/car/2219/Audi-e-tron-GT-S
Audi,Q4 e tron 35,160,55.0,Lithium-ion,,310,182,285,0,118,CCS,,,5,,,,,,,https://ev-database.org/car/1179/Audi-Q4-e-tron-35
Audi,Q4 e tron 40,160,82.0,Lithium-ion,,310,189,405,8.5,,CCS,,520,5,RWD,,4588,1865,1632,,https://ev-database.org/car/1490/Audi-Q4-e-tron-40
Audi,Q4 e tron 45,180,82.0,Lithium-ion,,545,183,420,6.7,,CCS,,520,5,RWD,,4588,1865,1632,,https://ev-database.org/car/2013/Audi-Q4-e-tron-45
Audi,Q4 e tron 45 quattro,180,82.0,Lithium-ion,,679,195,395,6.6,,CCS,,520,5,AWD,,4588,1865,1632,,https://ev-database.org/car/2014/Audi-Q4-e-tron-45-quattro
Audi,Q4 e tron 50 quattro,180,82.0,Lithium-ion,,460,199,385,6.2,,CCS,,520,5,AWD,,4588,1865,1632,,https://ev-database.org/car/1491/Audi-Q4-e-tron-50-quattro
Audi,Q4 e tron 55 quattro,180,82.0,Lithium-ion,,679,195,395,5.4,,CCS,,520,5,AWD,,4588,1865,1632,,https://ev-database.org/car/2015/Audi-Q4-e-tron-55-quattro
Audi,Q4 e tronI,,,Lithium-ion,,,,,,,CCS,,,5,,,,,,,
Audi,Q4 e-tron 40,160,59.0,Lithium-ion,216,310,159,325,8.1,110,CCS,1000,520,5,RWD,JC - Medium,4588,1865,1632,SUV,https://ev-database.org/car/3148/Audi-Q4-e-tron-40
Audi,Q4 e-tron 45,180,77.0,Lithium-ion,288,545,169,420,6.7,120,CCS,1000,520,5,RWD,JC - Medium,4588,1865,1632,SUV,https://ev-database.org/car/2013/Audi-Q4-e-tron-45
Audi,Q4 e-tron 45 quattro,180,77.0,Lithium-ion,288,679,171,395,6.6,120,CCS,1200,520,5,AWD,JC - Medium,4588,1865,1632,SUV,https://ev-database.org/car/2014/Audi-Q4-e-tron-45-quattro
Audi,Q4 e-tron 55 quattro,180,77.0,Lithium-ion,288,679,171,395,5.4,120,CCS,1200,520,5,AWD,JC - Medium,4588,1865,1632,SUV,https://ev-database.org/car/2015/Audi-Q4-e-tron-55-quattro
Audi,Q4 Sportback e tron 35,160,55.0,Lithium-ion,,310,173,300,9.0,,CCS,,535,5,RWD,,4588,1865,1614,,https://ev-database.org/car/2249/Audi-Q4-Sportback-e-tron-35
Audi,Q4 Sportback e tron 40,160,82.0,Lithium-ion,,310,180,425,8.5,,CCS,,535,5,RWD,,4588,1865,1614,,https://ev-database.org/car/1528/Audi-Q4-Sportback-e-tron-40
Audi,Q4 Sportback e tron 45,180,82.0,Lithium-ion,,545,177,435,6.7,,CCS,,535,5,RWD,,4588,1865,1614,,https://ev-database.org/car/2016/Audi-Q4-Sportback-e-tron-45
Audi,Q4 Sportback e tron 45 quattro,180,82.0,Lithium-ion,,679,188,410,6.6,,CCS,,535,5,AWD,,4588,1865,1614,,https://ev-database.org/car/2017/Audi-Q4-Sportback-e-tron-45-quattro
Audi,Q4 Sportback e tron 50 quattro,180,82.0,Lithium-ion,,460,192,400,6.2,,CCS,,535,5,AWD,,4588,1865,1614,,https://ev-database.org/car/1492/Audi-Q4-Sportback-e-tron-50-quattro
Audi,Q4 Sportback e tron 55 quattro,180,82.0,Lithium-ion,,679,186,415,5.4,,CCS,,535,5,AWD,,4588,1865,1614,,https://ev-database.org/car/2018/Audi-Q4-Sportback-e-tron-55-quattro
Audi,Q4 Sportback e-tron 40,160,59.0,Lithium-ion,216,310,156,340,8.1,110,CCS,1000,520,5,RWD,JC - Medium,4588,1865,1614,SUV,https://ev-database.org/car/3149/Audi-Q4-Sportback-e-tron-40
Audi,Q4 Sportback e-tron 45,180,77.0,Lithium-ion,288,545,162,435,6.7,120,CCS,1000,535,5,RWD,JC - Medium,4588,1865,1614,SUV,https://ev-database.org/car/2016/Audi-Q4-Sportback-e-tron-45
Audi,Q4 Sportback e-tron 45 quattro,180,77.0,Lithium-ion,288,679,165,410,6.6,120,CCS,1200,535,5,AWD,JC - Medium,4588,1865,1614,SUV,https://ev-database.org/car/2017/Audi-Q4-Sportback-e-tron-45-quattro
Audi,Q4 Sportback e-tron 55 quattro,180,77.0,Lithium-ion,288,679,165,415,5.4,120,CCS,1200,535,5,AWD,JC - Medium,4588,1865,1614,SUV,https://ev-database.org/car/2018/Audi-Q4-Sportback-e-tron-55-quattro
Audi,Q6 e tronI,,,Lithium-ion,,,,,,,CCS,,,5,,,,,,,
Audi,Q6 e-tron,210,75.8,Lithium-ion,150,450,166,395,7.0,150,CCS,2000,526,5,RWD,JD - Large,4771,1939,1685,SUV,https://ev-database.org/car/2281/Audi-Q6-e-tron
Audi,Q6 e-tron performance,210,94.9,Lithium-ion,180,485,171,490,6.6,190,CCS,2000,526,5,RWD,JD - Large,4771,1939,1685,SUV,https://ev-database.org/car/2215/Audi-Q6-e-tron-performance
Audi,Q6 e-tron quattro,210,94.9,Lithium-ion,180,855,176,480,5.9,200,CCS,2400,10 Banana Boxes,5,AWD,JD - Large,4771,1939,1685,SUV,https://ev-database.org/car/2146/Audi-Q6-e-tron-quattro
Audi,Q6 e-tron Sportback,210,75.8,Lithium-ion,150,450,139,410,7.0,150,CCS,2000,511,5,RWD,JD - Large,4771,1939,1665,SUV,https://ev-database.org/car/3041/Audi-Q6-e-tron-Sportback
Audi,Q6 e-tron Sportback performance,210,94.9,Lithium-ion,180,485,145,510,6.6,190,CCS,2000,511,5,RWD,JD - Large,4771,1939,1665,SUV,https://ev-database.org/car/3042/Audi-Q6-e-tron-Sportback-performance
Audi,Q6 e-tron Sportback quattro,210,94.9,Lithium-ion,180,855,149,500,5.9,200,CCS,2400,511,5,AWD,JD - Large,4771,1939,1665,SUV,https://ev-database.org/car/3043/Audi-Q6-e-tron-Sportback-quattro
Audi,Q6 Sportback e tron,210,83.0,Lithium-ion,,450,185,410,7.0,,CCS,,511,5,RWD,,4771,1939,1665,,https://ev-database.org/car/3041/Audi-Q6-Sportback-e-tron
Audi,Q6 Sportback e tron performance,210,100.0,Lithium-ion,,485,186,510,6.6,,CCS,,511,5,RWD,,4771,1939,1665,,https://ev-database.org/car/3042/Audi-Q6-Sportback-e-tron-performance
Audi,Q6 Sportback e tron quattro,210,100.0,Lithium-ion,,855,190,500,5.9,,CCS,,511,5,AWD,,4771,1939,1665,,https://ev-database.org/car/3043/Audi-Q6-Sportback-e-tron-quattro
Audi,Q6 SUV e tron,210,83.0,Lithium-ion,,450,192,395,7.0,,CCS,,526,5,RWD,,4771,1939,1685,,https://ev-database.org/car/2281/Audi-Q6-SUV-e-tron
Audi,Q6 SUV e tron performance,210,100.0,Lithium-ion,,485,194,490,6.6,,CCS,,526,5,RWD,,4771,1939,1685,,https://ev-database.org/car/2215/Audi-Q6-SUV-e-tron-performance
Audi,Q6 SUV e tron quattro,210,100.0,Lithium-ion,,855,198,480,5.9,,CCS,,526,5,AWD,,4771,1939,1685,,https://ev-database.org/car/2146/Audi-Q6-SUV-e-tron-quattro
Audi,Q8 e tronI GE,,,Lithium-ion,,,,,,,CCS,,,5,,,,,,,
Audi,Q8 Sportback e tron 50 quattro,200,95.0,Lithium-ion,,664,200,445,6.0,,CCS,,528,5,AWD,,4915,1937,1619,,https://ev-database.org/car/1771/Audi-Q8-Sportback-e-tron-50-quattro
Audi,Q8 Sportback e tron 55 quattro,200,114.0,Lithium-ion,,664,202,525,5.6,,CCS,,528,5,AWD,,4915,1937,1619,,https://ev-database.org/car/1772/Audi-Q8-Sportback-e-tron-55-quattro
Audi,Q8 SUV e tron 50 quattro,200,95.0,Lithium-ion,,664,209,425,6.0,,CCS,,569,5,AWD,,4915,1937,1633,,https://ev-database.org/car/1769/Audi-Q8-SUV-e-tron-50-quattro
Audi,Q8 SUV e tron 55 quattro,200,114.0,Lithium-ion,,664,210,505,5.6,,CCS,,569,5,AWD,,4915,1937,1633,,https://ev-database.org/car/1770/Audi-Q8-SUV-e-tron-55-quattro
Audi,S6 Avant e tron,240,100.0,Lithium-ion,,855,179,530,3.9,,CCS,,502,5,AWD,,4928,1923,1493,,https://ev-database.org/car/2273/Audi-S6-Avant-e-tron
Audi,S6 Avant e-tron,240,94.9,Lithium-ion,180,855,156,530,3.9,200,CCS,2100,502,5,AWD,JE - Executive,4928,1923,1493,Station/Estate,https://ev-database.org/car/2273/Audi-S6-Avant-e-tron
Audi,S6 Sportback e tron,240,100.0,Lithium-ion,,855,171,555,3.9,,CCS,,502,5,AWD,,4928,1923,1465,,https://ev-database.org/car/2271/Audi-S6-Sportback-e-tron
Audi,S6 Sportback e-tron,240,94.9,Lithium-ion,180,855,149,555,3.9,200,CCS,2100,502,5,AWD,JE - Executive,4928,1923,1465,Liftback Sedan,https://ev-database.org/car/2271/Audi-S6-Sportback-e-tron
Audi,SQ6 e-tron,230,94.9,Lithium-ion,180,855,169,470,4.3,200,CCS,2400,514,5,AWD,JD - Large,4771,1965,1685,SUV,https://ev-database.org/car/2147/Audi-SQ6-e-tron
Audi,SQ6 e-tron Sportback,230,94.9,Lithium-ion,180,855,164,495,4.3,200,CCS,2400,511,5,AWD,JD - Large,4771,1965,1665,SUV,https://ev-database.org/car/3044/Audi-SQ6-e-tron-Sportback
Audi,SQ6 Sportback e tron,230,100.0,Lithium-ion,,855,192,495,4.3,,CCS,,511,5,AWD,,4771,1965,1665,,https://ev-database.org/car/3044/Audi-SQ6-Sportback-e-tron
Audi,SQ6 SUV e tron,230,100.0,Lithium-ion,,855,202,470,4.3,,CCS,,514,5,AWD,,4771,1965,1685,,https://ev-database.org/car/2147/Audi-SQ6-SUV-e-tron
Audi,SQ8 Sportback e tron,210,114.0,Lithium-ion,,973,221,480,4.5,,CCS,,528,5,AWD,,4915,1976,1617,,https://ev-database.org/car/1774/Audi-SQ8-Sportback-e-tron
Audi,SQ8 SUV e tron,210,114.0,Lithium-ion,,973,233,455,4.5,,CCS,,569,5,AWD,,4915,1976,1631,,https://ev-database.org/car/1773/Audi-SQ8-SUV-e-tron
BMW,4G22 G23,,,Lithium-ion,,,,,,,CCS,,,5,,,,,,,
BMW,5G60 G61 G90,,,Lithium-ion,,,,,,,CCS,,,5,,,,,,,
BMW,i3,,,Lithium-ion,,,,,,,CCS,,,5,,,,,,,
BMW,i3 120 Ah,150,42.2,Lithium-ion,,250,161,235,7.3,,CCS,,260,4,RWD,,4011,1775,1598,,https://ev-database.org/car/1145/BMW-i3-120-Ah
BMW,i3 60 Ah,150,21.6,Lithium-ion,,250,163,115,0,47,CCS,,,5,,,,,,,https://ev-database.org/car/1004/BMW-i3-60-Ah
BMW,i3 94 Ah,150,33.2,Lithium-ion,,250,165,165,7.3,,CCS,,260,4,RWD,,4011,1775,1598,,https://ev-database.org/car/1104/BMW-i3-94-Ah
BMW,i3s 120 Ah,160,42.2,Lithium-ion,,270,165,230,6.9,,CCS,,260,4,RWD,,4006,1791,1590,,https://ev-database.org/car/1149/BMW-i3s-120-Ah
BMW,i3s 94 Ah,160,33.2,Lithium-ion,,270,170,160,6.9,,CCS,,260,4,RWD,,4006,1791,1590,,https://ev-database.org/car/1105/BMW-i3s-94-Ah
BMW,i4 eDrive35,190,67.1,Lithium-ion,,400,174,430,6.0,95,CCS,1600,470,5,RWD,D - Large,4783,1852,1448,Liftback Sedan,https://ev-database.org/car/2198/BMW-i4-eDrive35
BMW,i4 eDrive40,190,81.3,Lithium-ion,,430,174,515,5.6,131,CCS,1600,470,5,RWD,D - Large,4783,1852,1448,Liftback Sedan,https://ev-database.org/car/2199/BMW-i4-eDrive40
BMW,i4 M50,225,81.3,Lithium-ion,,795,197,450,3.9,131,CCS,1600,470,5,AWD,D - Large,4783,1852,1448,Liftback Sedan,https://ev-database.org/car/2201/BMW-i4-M50
BMW,i4 M60 xDrive,225,83.9,Lithium-ion,,795,174,465,3.7,,CCS,,470,5,AWD,,4783,1852,1448,,https://ev-database.org/car/3207/BMW-i4-M60-xDrive
BMW,i4 xDrive40,200,81.3,Lithium-ion,,600,183,490,5.1,131,CCS,1600,470,5,AWD,D - Large,4783,1852,1448,Liftback Sedan,https://ev-database.org/car/2200/BMW-i4-xDrive40
BMW,i5 eDrive40 Sedan,193,84.4,Lithium-ion,,400,169,480,6.0,,CCS,,490,5,RWD,,5060,1900,1515,,https://ev-database.org/car/3112/BMW-i5-eDrive40-Sedan
BMW,i5 eDrive40 Sedan (MY25),193,81.2,Lithium-ion,,400,159,480,6.0,136,CCS,1500,490,5,RWD,E - Executive,5060,1900,1515,Sedan,https://ev-database.org/car/3112/BMW-i5-eDrive40-Sedan
BMW,i5 eDrive40 Touring,193,84.4,Lithium-ion,,400,175,465,6.1,,CCS,,570,5,RWD,,5060,1900,1515,,https://ev-database.org/car/3115/BMW-i5-eDrive40-Touring
BMW,i5 eDrive40 Touring (MY25),193,81.2,Lithium-ion,,400,165,465,6.1,136,CCS,1500,570,5,RWD,E - Executive,5060,1900,1515,Station/Estate,https://ev-database.org/car/3115/BMW-i5-eDrive40-Touring
BMW,i5 M60 xDrive Sedan,230,84.4,Lithium-ion,,795,189,430,3.8,,CCS,,490,5,AWD,,5060,1900,1505,,https://ev-database.org/car/3114/BMW-i5-M60-xDrive-Sedan
BMW,i5 M60 xDrive Sedan (MY25),230,81.2,Lithium-ion,,795,172,430,3.8,136,CCS,2000,490,5,AWD,E - Executive,5060,1900,1505,Sedan,https://ev-database.org/car/3114/BMW-i5-M60-xDrive-Sedan
BMW,i5 M60 xDrive Touring,230,84.4,Lithium-ion,,795,191,425,3.9,,CCS,,570,5,AWD,,5060,1900,1505,,https://ev-database.org/car/3117/BMW-i5-M60-xDrive-Touring
BMW,i5 M60 xDrive Touring (MY25),230,81.2,Lithium-ion,,795,179,425,3.9,136,CCS,2000,570,5,AWD,E - Executive,5060,1900,1505,Station/Estate,https://ev-database.org/car/3117/BMW-i5-M60-xDrive-Touring
BMW,i5 xDrive40 Sedan,215,84.4,Lithium-ion,,590,175,465,5.4,,CCS,,490,5,AWD,,5060,1900,1515,,https://ev-database.org/car/3113/BMW-i5-xDrive40-Sedan
BMW,i5 xDrive40 Sedan (MY25),215,81.2,Lithium-ion,,590,167,465,5.4,136,CCS,2000,490,5,AWD,E - Executive,5060,1900,1515,Sedan,https://ev-database.org/car/3113/BMW-i5-xDrive40-Sedan
BMW,i5 xDrive40 Touring,215,84.4,Lithium-ion,,590,180,450,5.5,,CCS,,570,5,AWD,,5060,1900,1515,,https://ev-database.org/car/3116/BMW-i5-xDrive40-Touring
BMW,i5 xDrive40 Touring (MY25),215,81.2,Lithium-ion,,590,174,450,5.5,136,CCS,2000,570,5,AWD,E - Executive,5060,1900,1515,Station/Estate,https://ev-database.org/car/3116/BMW-i5-xDrive40-Touring
BMW,i7 eDrive50,205,101.7,Lithium-ion,,650,177,520,5.5,159,CCS,0,500,5,RWD,F - Luxury,5391,1950,1544,Sedan,https://ev-database.org/car/1905/BMW-i7-eDrive50
BMW,i7 M70 xDrive,250,101.7,Lithium-ion,,1100,208,490,3.7,159,CCS,0,500,5,AWD,F - Luxury,5391,1950,1544,Sedan,https://ev-database.org/car/1838/BMW-i7-M70-xDrive
BMW,i7 xDrive60,240,101.7,Lithium-ion,,745,172,510,4.7,159,CCS,2000,500,5,AWD,F - Luxury,5391,1950,1544,Sedan,https://ev-database.org/car/1676/BMW-i7-xDrive60
BMW,iX M60,250,111.5,Lithium-ion,,1100,217,485,3.8,,CCS,,500,5,AWD,,4953,1967,1696,,https://ev-database.org/car/1590/BMW-iX-M60
BMW,iX M70 xDrive,250,108.9,Lithium-ion,,1015,209,500,3.8,150,CCS,2500,500,5,AWD,JE - Executive,4965,1970,1695,SUV,https://ev-database.org/car/3111/BMW-iX-M70-xDrive
BMW,iX xDrive40,200,76.6,Lithium-ion,,630,197,360,0,148,CCS,,,5,,,,,,,https://ev-database.org/car/1472/BMW-iX-xDrive40
BMW,iX xDrive45,200,94.8,Lithium-ion,,700,193,470,5.1,115,CCS,2500,500,5,AWD,JE - Executive,4965,1970,1695,SUV,https://ev-database.org/car/3109/BMW-iX-xDrive45
BMW,iX xDrive50,200,111.5,Lithium-ion,,765,208,505,4.6,,CCS,,500,5,AWD,,4953,1967,1696,,https://ev-database.org/car/1473/BMW-iX-xDrive50
BMW,iX xDrive60,200,109.1,Lithium-ion,,765,194,525,4.6,150,CCS,2500,500,5,AWD,JE - Executive,4965,1970,1695,SUV,https://ev-database.org/car/3110/BMW-iX-xDrive60
BMW,iX1 eDrive20,170,64.7,Lithium-ion,,247,150,390,8.3,94,CCS,750,490,5,FWD,JC - Medium,4500,1845,1616,SUV,https://ev-database.org/car/1996/BMW-iX1-eDrive20
BMW,iX1 xDrive30,180,64.7,Lithium-ion,,494,155,380,5.6,94,CCS,1200,490,5,AWD,JC - Medium,4500,1845,1616,SUV,https://ev-database.org/car/1701/BMW-iX1-xDrive30
BMW,iX2 eDrive20,170,64.7,Lithium-ion,,247,147,395,8.6,94,CCS,750,525,5,FWD,JC - Medium,4554,1845,1560,SUV,https://ev-database.org/car/2097/BMW-iX2-eDrive20
BMW,iX2 xDrive30,180,64.7,Lithium-ion,,494,155,385,5.6,94,CCS,1200,525,5,AWD,JC - Medium,4554,1845,1560,SUV,https://ev-database.org/car/2040/BMW-iX2-xDrive30
BMW,iX3,180,80.0,Lithium-ion,,400,192,385,6.8,,CCS,,510,5,RWD,,4734,1891,1668,,https://ev-database.org/car/1136/BMW-iX3
BMW,iX3 50 xDrive,210,115.0,Lithium-ion,,645,178,610,0,400,CCS,,,5,,,,,,,https://ev-database.org/car/3290/BMW-iX3-50-xDrive
BMW,X3,,,Lithium-ion,,,,,,,CCS,,,5,,,,,,,
BMW,X3G01 G08,,,Lithium-ion,,,,,,,CCS,,,5,,,,,,,
BYD,ATTO 2,160,45.1,Lithium-ion,,290,145,245,7.9,51,CCS,750,400,5,FWD,JB - Compact,4310,1830,1675,SUV,https://ev-database.org/car/3125/BYD-ATTO-2
BYD,ATTO 2 648 kWh,160,64.8,Lithium-ion,,310,187,310,7.9,,CCS,,400,5,FWD,,4310,1830,1675,,https://ev-database.org/car/3268/BYD-ATTO-2-648-kWh
BYD,ATTO 3,160,62.0,Lithium-ion,,310,183,330,7.3,,CCS,,440,5,FWD,,4455,1875,1615,,https://ev-database.org/car/1782/BYD-ATTO-3
BYD,ATTO 3 (MY25),160,60.5,Lithium-ion,126,310,144,340,7.3,75,CCS,750,440,5,FWD,JC - Medium,4455,1875,1615,SUV,https://ev-database.org/car/3192/BYD-ATTO-3
BYD,DOLPHIN 44.9 kWh Active,150,44.9,Lithium-ion,104,180,132,265,12.3,50,CCS,0,345,5,FWD,C - Medium,4290,1770,1570,Hatchback,https://ev-database.org/car/1917/BYD-DOLPHIN-449-kWh-Active
BYD,DOLPHIN 44.9 kWh Boost,160,44.9,Lithium-ion,104,,145,260,8.0,50,CCS,0,345,5,FWD,C - Medium,4290,1770,1570,Hatchback,https://ev-database.org/car/1918/BYD-DOLPHIN-449-kWh-Boost
BYD,DOLPHIN 449 kWh Active,150,46.0,Lithium-ion,,180,169,265,12.3,,CCS,,345,5,FWD,,4290,1770,1570,,https://ev-database.org/car/1917/BYD-DOLPHIN-449-kWh-Active
